"SiteID","ExperimentID","PondID","DateTime","StrainID","SourceID","BatchID","TreatmentID","time.between.harvests.days","Harvest.","Harvest.Vol..L.","AFDW..g.L.","AFDW..g.","crash","Comments","Duration.days","Depth.cm","Evaporation.Rate.cm.day","pH","Salinity","Temp.C","NO3.mg.L","NO3.PCT.RSD","NH4.mg.L","NH4.PCT.RSD","P.mg.L","P.PCT.RSD","N.P.ratio","Analytical.Sample.ID","Tracking.ID","DW.g.L","DW.RSD","AFDW.g.L","AFDW.RSD","Ash","OD750","OD750.PCT.RSD","OD680","OD680.PCT.RSD","NO3.supplied.g","NO3.utilized.g","NO3.efficiency..","NO3.demand.g.N.g.AFDW","NH4.supplied.g","NH4.utilized.g","NH4.efficiency..","NH4.demand.g.N.g.AFDW","P.supplied.g","P.utilized.g","P.efficiency..","P.demand.g.P.g.AFDW","mg.AFDW_mol.PAR.input","mg.AFDW_kW.GLE.input"
"FA","OCT222014","P4",2014-12-08 12:00:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,40.79,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,"",NA,0.03,3.69,0.03,2.98,2.43,0.05,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P4",2014-12-08 15:59:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,40.96,25,4.12,NA,0.3,20.4,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P4",2014-12-09 08:00:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,41.62,25.6,NA,7,0.3,15.9,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.05,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P4",2014-12-09 15:30:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,41.94,25.4,0.63,10.9,0.3,19.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P4",2014-12-10 08:00:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,42.62,25.2,0.29,NA,0.3,9,93,NA,NA,NA,NA,NA,NA,"",NA,0.04,5.59,0.04,1.34,7.67,0.07,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2388059701493,NA
"FA","OCT222014","P4",2014-12-10 13:30:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,42.85,25.1,0.43,NA,0,14.9,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P4",2014-12-11 08:00:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,43.62,25,0.13,7.6,0.3,8.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P4",2014-12-11 15:59:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,43.96,24.9,0.29,NA,0.3,16.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P4",2014-12-12 08:00:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,44.62,24.7,0.3,7.5,0.3,9.8,84,NA,NA,NA,NA,NA,NA,"",NA,0.06,0.76,0.06,3.08,7.97,0.09,0.65,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,222.424794895169,NA
"FA","OCT222014","P4",2014-12-12 15:59:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,44.96,24.5,0.59,NA,0.3,12.8,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P4",2014-12-15 08:00:00,"LRB-AZ-1201","1201_11242014_FAP3","1201_11262014_FAP","1x, 0.11",7,3,1025,0.0511855,52.4651375,"","",47.62,24.1,0.15,NA,0.3,10.1,NA,NA,NA,NA,NA,NA,NA,"FAPond4_12152014",1161,NA,NA,NA,NA,NA,0.17,0,NA,NA,75.85,67.65,89.2,NA,0,0,NA,NA,0,0,NA,NA,NA,NA
"FA","OCT222014","P5",2014-10-28 17:00:00,"LRB-AZ-1201","1201_10282014_FA_SEED","1201_10282014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,0,24.9,NA,7.32,0.5,27.9,NA,NA,NA,NA,NA,NA,NA,"",NA,0.04,2.89,0.04,2.89,0,0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-10-29 08:00:00,"LRB-AZ-1201","1201_10282014_FA_SEED","1201_10282014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,0.62,24.7,0.32,7.34,0.5,19.6,NA,NA,NA,NA,NA,NA,NA,"",NA,0.03,3.05,0.03,0.56,8.77,0.07,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-10-29 15:59:00,"LRB-AZ-1201","1201_10282014_FA_SEED","1201_10282014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,0.96,24.9,NA,7.31,0.5,28.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-10-30 07:30:00,"LRB-AZ-1201","1201_10282014_FA_SEED","1201_10282014_FAP","1x, 0.11",1.604166667,1,1025,0.0150185,15.3939625,"yes","cause of crash unknown, no AFDW as it is not M, W, F",1.6,24.5,0.62,7.34,0.5,20,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.05,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA
"FA","OCT222014","P5",2014-10-30 15:00:00,"LRB-AZ-1201","","",NA,NA,NA,NA,NA,NA,NA,NA,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-10-31 08:00:00,"LRB-AZ-1201","","",NA,NA,NA,NA,NA,NA,NA,NA,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-10-31 15:59:00,"LRB-AZ-1201","","",NA,NA,NA,NA,NA,NA,NA,NA,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-01 08:29:00,"LRB-AZ-1201","","",NA,NA,NA,NA,NA,NA,NA,NA,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-01 12:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.07,2.38,0.06,1.57,7.57,0.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-03 08:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,5.62,23.7,0.2,7.75,0.5,12.3,NA,NA,NA,NA,NA,NA,NA,"",NA,0.1,1.15,0.09,1.3,8.61,0.24,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.932896890344,NA
"FA","OCT222014","P5",2014-11-03 15:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,5.92,25,NA,7.99,0.5,21.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-04 08:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,6.62,24.5,0.71,7.88,0.5,18.8,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.33,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-04 14:29:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,6.9,24.9,NA,8.01,0.6,23.9,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-05 07:30:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,7.6,24.4,0.71,8,0.6,20,11,NA,NA,NA,NA,NA,NA,"",NA,0.17,1.37,0.16,1.04,7.08,0.46,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.516584333098,NA
"FA","OCT222014","P5",2014-11-05 15:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,7.92,24.7,NA,7.98,0.6,26,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-06 08:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,8.62,24.5,0.29,7.92,0.6,21.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-07 08:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,9.62,24.8,NA,7.96,0.7,19.2,NA,NA,NA,NA,NA,NA,NA,"",NA,0.24,1.33,0.23,0.43,5.76,0.74,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.141283214517,NA
"FA","OCT222014","P5",2014-11-07 15:59:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,9.96,24.8,NA,7.97,0.7,25,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-10 08:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP","1x, 0.11",12.625,1,863.05,0.252083333333335,217.560520833335,"","",12.62,27.3,NA,7.88,0.6,17.6,186,NA,NA,NA,NA,NA,NA,"FAPond5_11102014",1162,0.27,2.13,0.25,1.43,5.69,0.85,0.27,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,152.08235844642,NA
"FA","OCT222014","P5",2014-11-10 12:30:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,12.81,NA,NA,NA,NA,NA,221,NA,NA,NA,NA,NA,NA,"",NA,0.07,0,0.06,0,6.06,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-10 15:30:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,12.94,25,7.19,7.79,0.6,23.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-11 07:30:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,13.6,24.5,0.76,7.78,0.6,14.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-11 15:59:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,13.96,24.9,NA,8,0.6,24.5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-12 08:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,14.62,24.5,0.61,8,0.6,16.2,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0.11,1.41,NA,0.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-12 14:00:00,"LRB-AZ-1201","1201_10282014_FA_SEED","1201_10282014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,14.88,25,NA,7.91,0.6,24.5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-13 08:00:00,"LRB-AZ-1201","1201_10282014_FA_SEED","1201_10282014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,15.62,24.7,0.41,7.97,0.6,17.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-14 08:00:00,"LRB-AZ-1201","1201_10282014_FA_SEED","1201_10282014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,16.62,25,NA,7.93,0.6,17.9,169,NA,NA,NA,NA,NA,NA,"",NA,0.18,0.7,0.17,1.39,3.56,0.54,0.21,NA,NA,NA,NA,NA,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-14 15:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,16.92,24.8,0.67,7.91,0.6,24.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-17 08:00:00,"LRB-AZ-1201","1201_10282014_FAP6","1201_11012014_FAP","1x, 0.11",7,2,1025,0.142597795337038,146.162740220464,"yes","crashed due to monas",19.62,24,0.3,7.94,0.6,22.4,166,NA,NA,NA,NA,NA,NA,"FAPond5_11172014",1163,0.15,1.39,0.14,0.86,3.4,0.41,0.85,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA
"FA","OCT222014","P5",2014-11-17 14:00:00,"LRB-AZ-1201","","",NA,NA,NA,NA,NA,NA,NA,NA,19.88,NA,NA,NA,NA,NA,138.5,3.57,NA,NA,NA,NA,NA,"",NA,0.06,2.33,0.05,2.4,3.62,0.19,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-17 15:30:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,19.94,25,NA,7.09,0.5,27.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-18 08:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,20.62,25,NA,7.41,0.5,19,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.18,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-18 17:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,21,25.1,NA,7.45,0.5,14,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-19 08:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,21.62,25,0.16,7.44,0.5,9.4,NA,NA,NA,NA,NA,NA,NA,"",NA,0.07,1.77,0.06,3.23,5.08,0.18,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.314606741573,NA
"FA","OCT222014","P5",2014-11-19 15:59:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,21.96,25,NA,7.71,0.5,16.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-20 08:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,22.62,24.6,0.61,7.83,0.5,15.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.18,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-20 15:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,22.92,25,NA,7.92,0.5,20.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-21 08:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,23.62,24.8,0.29,7.93,0.5,18.2,NA,NA,NA,NA,NA,NA,NA,"",NA,0.1,1.18,0.09,1.39,10.21,0.23,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.380952380952,NA
"FA","OCT222014","P5",2014-11-21 15:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,23.92,24.8,NA,7.9,0.5,20.9,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-24 08:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP","1x, 0.11",7,3,676.5,0.162421768707483,109.878326530612,"","",26.62,24.4,0.15,8.02,0.6,23.2,NA,NA,NA,NA,NA,NA,NA,"FAPond5_11242015",1164,0.17,1.67,0.16,0.45,2.8,0.47,0.25,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,256.421811626859,NA
"FA","OCT222014","P5",2014-11-24 15:59:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,26.96,24.9,NA,8.01,0.4,27.3,NA,NA,NA,NA,NA,NA,NA,"",NA,0.05,2.17,0.05,2.17,0,0.14,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-25 08:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,27.62,24.9,NA,7.98,0.4,24.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.17,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-25 16:30:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,27.98,24.8,0.28,7.93,0.4,25.8,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-26 08:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP","1x, 0.11",2,4,55,0.0459999999999994,2.52999999999997,"","",28.62,27,NA,7.93,0.4,22,56,NA,NA,NA,NA,NA,NA,"",NA,0.09,1.29,0.05,154.39,NA,0.24,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA
"FA","OCT222014","P5",2014-11-26 12:30:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,28.81,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,"",NA,0.05,1.93,0.05,3.32,6.12,0.12,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-26 16:30:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,28.98,25,5.56,7.63,0.4,19.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-28 15:59:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,30.96,25,NA,7.83,0.4,16.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-11-29 08:29:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,31.65,24,1.45,7.87,0.4,11.7,61,NA,NA,NA,NA,NA,NA,"",NA,0.1,1.17,0.09,2.22,8.5,0.21,0.28,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,141.157160443168,NA
"FA","OCT222014","P5",2014-12-01 08:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP","1x, 0.11",5,5,768.75,0.1509702009702,116.058341995841,"","",33.62,24,NA,7.92,0.4,20.3,36,NA,NA,NA,NA,NA,NA,"",NA,0.16,1.94,0.15,3.56,7.15,0.46,0,NA,NA,0,0,0,0.417,0,0,0,NA,0,0,0,NA,330.810329474622,NA
"FA","OCT222014","P5",2014-12-01 12:59:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,33.83,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,"",NA,0.06,1.59,0.05,1.02,8.4,0.12,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-12-01 15:59:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,33.96,25,NA,7.96,0.5,23.5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-12-02 08:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,34.62,25.2,NA,7.99,0.5,20.4,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.1,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-12-02 15:30:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,34.94,25.2,NA,7.97,0.5,23.9,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA","OCT222014","P5",2014-12-03 08:00:00,"LRB-AZ-1201","1201_11172014_FA_SEED","1201_11172014_FAP",NA,NA,NA,NA,NA,NA,NA,NA,35.62,25.9,NA,7.89,0.5,20.8,103,NA,NA,NA,NA,NA,NA,"FAPond5_12032014",1165,0.09,3.69,0.08,2.24,10.21,0.23,0.5,NA,NA,NA,NA,NA,0.567,NA,NA,NA,NA,NA,NA,NA,NA,150.589101620029,NA
